"norad_id","epoch","bstar","mean_motion","mean_motion_dot","eccentricity","perigee_km","apogee_km","semi_major_axis_km","source_group"
100221,"2026-08-24 12:26:57.782+00",0.0012915,15.752123,0.00197214,1.72e-05,343.91153,344.14276,6722.164,"spacetrack"
100221,"2026-08-25 12:50:37.378+00",0.0014395,15.75292,0.00221217,7.76e-05,343.27863,344.32187,6721.937,"spacetrack"
100221,"2026-08-26 13:14:19.612+00",0.001709,15.752454,0.00263446,4.84e-05,343.6077,344.2584,6722.07,"spacetrack"
100221,"2026-08-27 13:37:58.413+00",0.0011773,15.752575,0.00179739,0.0001494,342.89417,344.9027,6722.0356,"spacetrack"
100221,"2026-08-28 14:01:39.167+00",0.0012632,15.752543,0.00193151,7.92e-05,343.37503,344.43982,6722.0444,"spacetrack"
100221,"2026-08-29 12:53:50.514+00",0.002039,15.753217,0.00317387,0.0001589,342.6478,344.78403,6721.853,"spacetrack"
100222,"2026-08-22 14:40:00.77+00",0.00047294,15.751967,0.00071023,0.0001381,343.143,344.99966,6722.2085,"spacetrack"
100222,"2026-08-23 22:41:05.097+00",0.0014544,15.752693,0.00223339,0.0001032,343.1713,344.55872,6722.002,"spacetrack"
100222,"2026-08-24 13:55:53.195+00",0.0013233,15.752121,0.00202188,0.000125,343.1875,344.86804,6722.1646,"spacetrack"
100222,"2026-08-25 12:48:04.657+00",0.001539,15.752652,0.00236672,2.91e-05,343.68085,344.07208,6722.0137,"spacetrack"
100222,"2026-08-26 02:31:24.037+00",0.0012719,15.75211,0.00194125,8.07e-05,343.48856,344.57352,6722.168,"spacetrack"
100222,"2026-08-27 19:41:21.178+00",0.0011007,15.752307,0.00167601,6.56e-05,343.53394,344.4159,6722.112,"spacetrack"
100222,"2026-08-28 13:59:07.617+00",0.0014236,15.752038,0.00217845,0.0001107,343.30707,344.79535,6722.188,"spacetrack"
100222,"2026-08-29 14:22:45.696+00",0.0016516,15.753232,0.00255184,0.0001673,342.58716,344.83627,6721.8486,"spacetrack"
100223,"2026-08-22 14:35:57.452+00",0.00046331,15.751894,0.0006955,0.0002858,342.17096,346.0134,6722.229,"spacetrack"
100223,"2026-08-23 22:37:01.076+00",0.0017071,15.7529,0.00263655,0.0001284,342.943,344.6692,6721.943,"spacetrack"
100223,"2026-08-24 21:29:13.27+00",0.0019014,15.752659,0.00294445,9.22e-05,343.25482,344.49435,6722.0117,"spacetrack"
100223,"2026-08-25 12:44:00.96+00",0.0011156,15.752523,0.00170088,8.2e-05,343.36212,344.46454,6722.0503,"spacetrack"
100223,"2026-08-26 14:39:08.429+00",0.0015188,15.752858,0.00233688,0.0001339,342.91785,344.718,6721.955,"spacetrack"
100223,"2026-08-27 13:31:21.994+00",0.0014489,15.752289,0.00222068,9.98e-05,343.30896,344.6507,6722.1167,"spacetrack"
100223,"2026-08-28 13:55:02.618+00",0.0010478,15.752245,0.00159349,6.78e-05,343.5368,344.44833,6722.1294,"spacetrack"
100223,"2026-08-29 12:47:13.312+00",0.0017741,15.753101,0.00274603,7.9e-05,343.2179,344.27997,6721.8857,"spacetrack"
100224,"2026-08-22 14:24:15.226+00",0.00088807,15.752336,0.00134692,0.0001136,343.203,344.73026,6722.1035,"spacetrack"
100224,"2026-08-23 22:25:20.017+00",0.00081256,15.75233,0.00123059,0.000142,343.01364,344.92273,6722.105,"spacetrack"
100224,"2026-08-24 21:17:32.355+00",0.0018138,15.752663,0.00280412,0.0002319,342.31482,345.43246,6722.0107,"spacetrack"
100224,"2026-08-25 14:03:48.992+00",0.0012912,15.752019,0.00197083,0.0002391,342.4495,345.66406,6722.194,"spacetrack"
100224,"2026-08-26 14:27:29.647+00",0.0013518,15.751899,0.00206457,0.0002047,342.7148,345.4669,6722.228,"spacetrack"
100224,"2026-08-27 02:39:19.433+00",0.0011142,15.752012,0.00169474,0.0001286,343.1942,344.92316,6722.196,"spacetrack"
100224,"2026-08-28 13:43:21.68+00",0.0015384,15.752628,0.0023654,0.0001341,342.98184,344.7847,6722.0205,"spacetrack"
100224,"2026-08-29 14:07:01.252+00",0.0010913,15.752004,0.00165911,0.000127,343.20746,344.9149,6722.198,"spacetrack"
100225,"2026-08-22 14:08:52.988+00",-0.00075788,15.804686,-0.00140774,0.0002294,327.576,330.65326,6707.2515,"spacetrack"
100225,"2026-08-23 22:07:32.381+00",-0.0012736,15.752811,-0.00186728,0.0001047,343.12756,344.53516,6721.9683,"spacetrack"
100225,"2026-08-24 20:59:43.571+00",0.001298,15.752452,0.00198531,0.0002393,342.32492,345.5421,6722.0703,"spacetrack"
100225,"2026-08-25 13:46:02.082+00",0.0011277,15.751526,0.0017121,0.0001112,343.44943,344.9445,6722.334,"spacetrack"
100225,"2026-08-26 21:47:05.783+00",0.00091931,15.752368,0.00139535,7.18e-05,343.47476,344.44003,6722.094,"spacetrack"
100225,"2026-08-27 09:58:56.192+00",0.0018237,15.752661,0.00281999,7.17e-05,343.3922,344.35614,6722.011,"spacetrack"
100225,"2026-08-28 21:02:58.825+00",0.0022285,15.753957,0.00349332,0.0001243,342.66998,344.34097,6721.6426,"spacetrack"
100225,"2026-08-29 13:49:16.067+00",0.0014678,15.752525,0.00225286,8.19e-05,343.36224,344.46332,6722.05,"spacetrack"
100226,"2026-08-22 14:53:14.412+00",0.00048686,15.751658,0.00073035,0.0001115,343.4097,344.90878,6722.2964,"spacetrack"
100226,"2026-08-23 21:22:49.001+00",0.00058561,15.752264,0.00088263,6.77e-05,343.53198,344.44214,6722.124,"spacetrack"
100226,"2026-08-24 12:37:36.727+00",0.0016462,15.752702,0.00253733,3.4e-05,343.6339,344.09103,6721.9995,"spacetrack"
100226,"2026-08-25 14:32:46.586+00",0.0012971,15.752729,0.0019861,0.0001074,343.13257,344.57645,6721.9917,"spacetrack"
100226,"2026-08-26 22:33:51.464+00",0.0013856,15.753469,0.00213223,0.0001555,342.59888,344.68936,6721.7812,"spacetrack"
100226,"2026-08-27 18:23:05.04+00",0.0014315,15.752581,0.00219607,0.000116,343.11722,344.67673,6722.034,"spacetrack"
100226,"2026-08-28 14:12:19.371+00",0.0010403,15.752308,0.0015823,0.0001019,343.28943,344.6594,6722.1113,"spacetrack"
100226,"2026-08-29 14:35:59.61+00",0.002406,15.753717,0.00378055,0.0001542,342.53717,344.61014,6721.7104,"spacetrack"
100227,"2026-08-22 15:37:48.417+00",-0.0015357,15.8060055,-0.0028219,8.67e-05,328.15964,329.32263,6706.878,"spacetrack"
100227,"2026-08-23 22:04:29.65+00",-0.00533,15.754976,-0.00739633,0.0001236,342.3847,344.04623,6721.3525,"spacetrack"
100227,"2026-08-24 20:56:41.929+00",0.0013929,15.752438,0.00213411,0.0001965,342.61664,345.25842,6722.0747,"spacetrack"
100227,"2026-08-25 13:42:57.012+00",0.00079258,15.751776,0.00119695,0.0001356,343.2144,345.03745,6722.2627,"spacetrack"
100227,"2026-08-26 23:15:31.67+00",0.0017414,15.752864,0.00269079,8.69e-05,343.23227,344.40054,6721.9536,"spacetrack"
100227,"2026-08-27 14:30:19.336+00",0.0013254,15.752157,0.00202558,3.71e-05,343.76794,344.26672,6722.1543,"spacetrack"
100227,"2026-08-28 20:59:55.569+00",0.002393,15.754161,0.00376669,0.0001185,342.65094,344.24396,6721.5845,"spacetrack"
100227,"2026-08-29 21:23:35.194+00",0.0016762,15.752692,0.00258495,8.55e-05,343.2904,344.43985,6722.002,"spacetrack"
100228,"2026-08-22 12:41:03.285+00",0.0017094,15.753618,0.00264879,3.12e-05,343.392,343.81146,6721.739,"spacetrack"
100228,"2026-08-23 22:13:38.552+00",0.00097032,15.752349,0.0014741,0.0001331,343.06815,344.85754,6722.0996,"spacetrack"
100228,"2026-08-24 13:28:26.734+00",0.0012657,15.752551,0.00193548,6.49e-05,343.46915,344.34164,6722.0425,"spacetrack"
100228,"2026-08-25 01:40:16.911+00",0.0014711,15.752912,0.00226199,0.0001342,342.90082,344.705,6721.94,"spacetrack"
100228,"2026-08-26 12:44:18.744+00",0.0012514,15.75262,0.00191361,0.0001058,343.17468,344.59705,6722.023,"spacetrack"
100228,"2026-08-27 14:39:28.675+00",0.0015934,15.752479,0.00245096,0.0001099,343.18735,344.66486,6722.063,"spacetrack"
100228,"2026-08-28 13:31:41.475+00",0.0011222,15.75196,0.00170681,0.0001603,342.99597,345.15112,6722.2104,"spacetrack"
100228,"2026-08-29 13:55:20.084+00",0.0012582,15.752777,0.00192569,0.000174,342.67145,345.01068,6721.978,"spacetrack"
100229,"2026-08-22 14:30:21.518+00",0.00045371,15.752011,0.00068119,0.0001508,343.04532,345.07272,6722.196,"spacetrack"
100229,"2026-08-23 22:31:25.949+00",0.0011429,15.752425,0.00174264,0.000125,343.101,344.78152,6722.078,"spacetrack"
100229,"2026-08-24 21:23:37.766+00",0.0016869,15.752642,0.0026013,0.0001128,343.1213,344.6378,6722.0166,"spacetrack"
100229,"2026-08-25 03:29:32.69+00",0.0014883,15.752419,0.00228407,0.0001156,343.1656,344.71973,6722.0796,"spacetrack"
100229,"2026-08-26 22:10:59.259+00",0.0011815,15.7522955,0.00180176,0.000173,342.81525,345.1411,6722.115,"spacetrack"
100229,"2026-08-27 02:45:25.615+00",0.0011977,15.75245,0.0018282,6.84e-05,343.4742,344.3938,6722.071,"spacetrack"
100229,"2026-08-28 13:49:27.481+00",0.001236,15.752389,0.00188751,0.0001095,343.2154,344.68753,6722.0884,"spacetrack"
100229,"2026-08-29 17:16:04.2+00",0.0010086,15.7519865,0.00153098,0.0001217,343.24786,344.88406,6722.203,"spacetrack"
100230,"2026-08-22 15:34:32.136+00",0.00042806,15.808467,0.00082748,0.0001179,327.25436,328.8357,6706.182,"spacetrack"
100230,"2026-08-23 21:58:21.427+00",-0.0051096,15.786253,-0.00808255,0.0001511,333.32034,335.34885,6712.4717,"spacetrack"
100230,"2026-08-24 22:21:03.669+00",5.4399e-05,15.752327,8.007e-05,0.0001887,342.70065,345.23758,6722.106,"spacetrack"
100230,"2026-08-25 13:35:51.301+00",0.0012775,15.7528305,0.0019565,0.0002485,342.1555,345.4963,6721.963,"spacetrack"
100230,"2026-08-26 21:36:56.265+00",0.0010375,15.752239,0.00157738,6.98e-05,343.52493,344.46335,6722.1313,"spacetrack"
100230,"2026-08-27 22:00:36.926+00",0.00088145,15.752144,0.00133559,0.0001264,343.17157,344.8709,6722.158,"spacetrack"
100230,"2026-08-28 20:52:48.848+00",0.001516,15.752394,0.00232767,0.0002036,342.58136,345.3186,6722.087,"spacetrack"
100230,"2026-08-29 13:39:04.5+00",0.0019689,15.753065,0.0030586,7.69e-05,343.2422,344.27603,6721.896,"spacetrack"
100231,"2026-08-22 12:31:08.525+00",0.0012972,15.809154,0.00256974,3.45e-05,327.6194,328.0821,6705.988,"spacetrack"
100231,"2026-08-23 21:56:31.293+00",0.00099163,15.808875,0.00194737,0.0001383,327.00226,328.85715,6706.067,"spacetrack"
100231,"2026-08-24 20:43:49.365+00",0.0012531,15.809097,0.00247934,0.0003294,325.65775,330.07565,6706.004,"spacetrack"
100231,"2026-08-25 22:33:27.214+00",0.0011962,15.80989,0.00237193,0.0001199,326.83868,328.44675,6705.78,"spacetrack"
100231,"2026-08-26 13:44:59.313+00",0.00029414,15.8073435,0.00056352,3.28e-05,328.14294,328.5829,6706.5,"spacetrack"
100231,"2026-08-27 21:42:48.579+00",-0.0048482,15.755416,-0.00678768,7.18e-05,342.6079,343.5731,6721.2275,"spacetrack"
100231,"2026-08-28 22:06:30.065+00",0.0010508,15.752431,0.00159939,0.0001358,343.0268,344.8525,6722.0767,"spacetrack"
100231,"2026-08-29 22:30:10.273+00",0.0008075,15.752058,0.00122134,0.0001288,343.17978,344.9114,6722.1826,"spacetrack"
100232,"2026-08-22 14:01:12.57+00",0.00074836,15.808792,0.00146048,7.07e-05,327.47885,328.4271,6706.09,"spacetrack"
100232,"2026-08-23 21:55:26.749+00",0.001126,15.808926,0.00221884,0.0001047,327.21332,328.61755,6706.0522,"spacetrack"
100232,"2026-08-24 14:38:08.275+00",0.0013271,15.808158,0.00261845,0.000118,327.34097,328.92365,6706.2695,"spacetrack"
100232,"2026-08-25 02:47:21.697+00",0.00088443,15.80847,0.00172913,0.0001611,326.9639,329.12463,6706.181,"spacetrack"
100232,"2026-08-26 13:43:54.665+00",0.0010144,15.808673,0.00199133,0.0001189,327.18945,328.78418,6706.124,"spacetrack"
100232,"2026-08-27 21:38:48.355+00",-0.0065126,15.787652,-0.01011619,7.35e-05,333.44473,334.43143,6712.075,"spacetrack"
100232,"2026-08-28 22:01:24.916+00",-0.00013538,15.752567,-0.00020332,0.0001319,343.01422,344.78748,6722.038,"spacetrack"
100232,"2026-08-29 22:25:05.257+00",0.00088366,15.752232,0.00133951,9.2e-05,343.37772,344.6146,6722.1333,"spacetrack"
100233,"2026-08-22 15:31:17.625+00",0.00098864,15.80875,0.00194024,0.0001683,326.83624,329.09354,6706.102,"spacetrack"
100233,"2026-08-23 21:54:46.689+00",-0.0035985,15.793592,-0.00604332,0.0007425,327.2726,337.23755,6710.392,"spacetrack"
100233,"2026-08-24 14:39:39.631+00",-0.0053413,15.763317,-0.00766638,0.0001971,339.5201,342.16873,6718.9814,"spacetrack"
100233,"2026-08-25 13:31:47.444+00",0.0013891,15.752797,0.00213149,5.45e-05,343.46906,344.20175,6721.9727,"spacetrack"
100233,"2026-08-26 23:04:20.919+00",0.0012002,15.752479,0.0018324,6.66e-05,343.4783,344.3737,6722.063,"spacetrack"
100233,"2026-08-27 21:56:32.821+00",0.00070041,15.752079,0.00105723,8.25e-05,343.4851,344.59427,6722.177,"spacetrack"
100233,"2026-08-28 20:48:44.821+00",0.0014649,15.752384,0.00224688,0.0001391,343.01776,344.88785,6722.09,"spacetrack"
100233,"2026-08-29 16:37:58.361+00",0.0018427,15.752698,0.00285081,0.0001087,343.13284,344.5942,6722.0005,"spacetrack"
100234,"2026-08-22 21:34:48.939+00",0.0012824,15.808965,0.00253706,0.0001217,327.08813,328.72037,6706.041,"spacetrack"
100234,"2026-08-23 21:53:16.803+00",0.00096705,15.80886,0.00189783,8.77e-05,327.34573,328.52197,6706.071,"spacetrack"
100234,"2026-08-24 14:35:58.962+00",0.0014042,15.808458,0.00277981,0.0002799,326.17035,329.92447,6706.1846,"spacetrack"
100234,"2026-08-25 02:45:12.216+00",0.00081664,15.808785,0.00159632,0.0001046,327.25345,328.65634,6706.092,"spacetrack"
100234,"2026-08-26 13:41:44.46+00",0.0011984,15.80883,0.00236466,0.000123,327.11755,328.76724,6706.0796,"spacetrack"
100234,"2026-08-27 14:00:12.697+00",0.0014042,15.809203,0.00278929,0.0001984,326.50644,329.16736,6705.974,"spacetrack"
100234,"2026-08-28 21:54:26.134+00",0.0013971,15.809224,0.00277498,0.0001493,326.8298,328.8322,6705.968,"spacetrack"
100234,"2026-08-29 22:12:53.694+00",0.0012491,15.808498,0.00246401,0.000291,326.0846,329.98758,6706.1733,"spacetrack"
100235,"2026-08-22 14:27:19.67+00",0.00064028,15.751653,0.0009636,0.0002286,342.6241,345.69754,6722.298,"spacetrack"
100235,"2026-08-23 22:28:22.968+00",0.001825,15.752866,0.00282462,7.95e-05,343.2813,344.3501,6721.9526,"spacetrack"
100235,"2026-08-24 21:20:34.611+00",0.0010015,15.75237,0.00152252,3.17e-05,343.7439,344.17007,6722.0938,"spacetrack"
100235,"2026-08-25 12:35:22.716+00",0.0018764,15.752837,0.00290675,7.14e-05,343.34393,344.30383,6721.961,"spacetrack"
100235,"2026-08-26 06:53:08.365+00",0.00099181,15.751978,0.00150496,0.0002124,342.64066,345.49625,6722.2056,"spacetrack"
100235,"2026-08-27 07:16:48.61+00",0.0011722,15.752542,0.00178921,0.0001291,343.04034,344.77597,6722.045,"spacetrack"
100235,"2026-08-28 21:23:46.597+00",0.0015787,15.753254,0.00243619,4.87e-05,343.37805,344.03275,6721.8423,"spacetrack"
100235,"2026-08-29 12:38:34.953+00",0.0012938,15.752606,0.00197998,4.69e-05,343.57437,344.2049,6722.027,"spacetrack"
100236,"2026-08-22 14:16:08.101+00",0.00072137,15.751995,0.00108893,0.0001384,343.13324,344.99396,6722.2007,"spacetrack"
100236,"2026-08-23 22:17:12.262+00",0.0011333,15.752278,0.00172647,0.0001232,343.15466,344.81097,6722.1196,"spacetrack"
100236,"2026-08-24 13:32:00.032+00",0.0011177,15.75248,0.00170373,8.04e-05,343.3853,344.46622,6722.063,"spacetrack"
100236,"2026-08-25 13:55:40.509+00",0.0011283,15.752533,0.00172072,0.0001411,342.96213,344.8591,6722.048,"spacetrack"
100236,"2026-08-26 14:19:21.707+00",0.001243,15.752551,0.00189981,0.0001383,342.97562,344.83493,6722.0425,"spacetrack"
100236,"2026-08-27 22:20:26.004+00",0.0016745,15.7531805,0.0025878,0.0001987,342.39078,345.06204,6721.8633,"spacetrack"
100236,"2026-08-28 21:12:37.77+00",0.0012785,15.75243,0.00195449,0.0001638,342.83878,345.04092,6722.0767,"spacetrack"
100236,"2026-08-29 13:58:53.095+00",0.0013908,15.752686,0.00213303,5.38e-05,343.50555,344.22885,6722.0044,"spacetrack"
100245,"2026-08-22 11:58:30.853+00",0.0011378,15.632848,0.00384015,0.0215535,232.55396,523.79834,6756.313,"spacetrack"
100245,"2026-08-23 07:54:15.343+00",0.0012013,15.639915,0.00408473,0.0212524,232.59612,519.68536,6754.278,"spacetrack"
100245,"2026-08-24 08:25:10.903+00",0.0012572,15.649016,0.00434387,0.0209154,232.30798,514.7353,6751.6587,"spacetrack"
100245,"2026-08-25 04:19:38.722+00",0.0013808,15.657174,0.00482466,0.020586,232.23494,510.11768,6749.3135,"spacetrack"
100245,"2026-08-27 08:20:40.579+00",0.0013545,15.6786175,0.00497798,0.019889,230.90623,499.13556,6743.1577,"spacetrack"
100245,"2026-08-28 17:57:50.962+00",0.0014177,15.69279,0.00528121,0.019266,231.12486,490.79578,6739.097,"spacetrack"
100245,"2026-08-29 12:17:17.887+00",0.0016352,15.702112,0.00619331,0.018914,230.88008,485.70575,6736.4297,"spacetrack"
100246,"2026-08-22 14:15:49.959+00",0.00068997,15.752169,0.00104168,0.0001248,343.1753,344.85315,6722.1514,"spacetrack"
100246,"2026-08-23 20:45:25.431+00",0.0013332,15.752499,0.00204083,4.14e-05,343.6419,344.1985,6722.057,"spacetrack"
100246,"2026-08-24 13:31:42.257+00",0.001272,15.752025,0.00194073,5.78e-05,343.66647,344.44354,6722.192,"spacetrack"
100246,"2026-08-25 13:55:23.372+00",0.0011827,15.75186,0.00180028,0.0002441,342.46103,345.74283,6722.239,"spacetrack"
100246,"2026-08-26 20:24:58.952+00",0.0013723,15.752325,0.00210057,0.0001333,343.07358,344.8657,6722.1064,"spacetrack"
100246,"2026-08-27 13:11:15.208+00",0.0012923,15.752389,0.00197574,7.29e-05,343.46155,344.44162,6722.0884,"spacetrack"
100246,"2026-08-28 13:34:55.688+00",0.0010806,15.752518,0.00164628,2.49e-05,343.7476,344.08234,6722.052,"spacetrack"
100246,"2026-08-29 09:24:09.555+00",0.0022318,15.753049,0.00348439,0.0002102,342.35086,345.17676,6721.901,"spacetrack"
100247,"2026-08-22 15:37:11.442+00",0.00061898,15.808595,0.00120308,0.000132,327.12366,328.89407,6706.146,"spacetrack"
100247,"2026-08-23 22:00:15.876+00",0.0011685,15.809075,0.00230661,9.28e-05,327.25073,328.49536,6706.0103,"spacetrack"
100247,"2026-08-24 13:11:48.313+00",0.0016294,15.809314,0.00325626,3.8e-05,327.55084,328.0605,6705.943,"spacetrack"
100247,"2026-08-25 21:06:02.273+00",0.0016169,15.809226,0.00322911,1.35e-05,327.7399,327.92096,6705.9673,"spacetrack"
100247,"2026-08-26 12:17:33.278+00",0.0012984,15.809486,0.00257597,7.6e-05,327.24716,328.26645,6705.894,"spacetrack"
100247,"2026-08-27 01:57:57.522+00",0.0015005,15.808276,0.00297469,6.37e-05,327.67178,328.52615,6706.236,"spacetrack"
100247,"2026-08-28 18:59:07.818+00",0.0018806,15.809764,0.00378951,0.0001003,327.00558,328.35077,6705.815,"spacetrack"
100247,"2026-08-29 22:22:47.364+00",-0.0064709,15.760171,-0.00901093,7.92e-05,341.20636,342.2708,6719.8755,"spacetrack"
100248,"2026-08-22 15:36:06.294+00",0.00067645,15.808632,0.00131688,0.0001492,326.99783,328.99893,6706.1353,"spacetrack"
100248,"2026-08-23 21:59:11.187+00",0.0010645,15.80896,0.00209505,0.0001402,326.96542,328.8458,6706.0425,"spacetrack"
100248,"2026-08-24 13:11:11.855+00",-0.0048594,15.791284,-0.00788026,9.03e-05,332.30304,333.51505,6711.046,"spacetrack"
100248,"2026-08-25 21:10:55.759+00",0.0012068,15.752377,0.00184188,0.0001153,343.17984,344.72995,6722.092,"spacetrack"
100248,"2026-08-26 23:06:05.314+00",0.001323,15.752336,0.00202343,0.000202,342.60867,345.3244,6722.1035,"spacetrack"
100248,"2026-08-27 21:58:17.115+00",0.0005369,15.752057,0.00080769,0.0001578,342.9851,345.10663,6722.183,"spacetrack"
100248,"2026-08-28 20:50:28.671+00",0.0011398,15.752426,0.00173777,8.68e-05,343.35733,344.5243,6722.0776,"spacetrack"
100248,"2026-08-29 05:59:20.937+00",0.0014132,15.75276,0.00216911,9.54e-05,343.20468,344.4872,6721.983,"spacetrack"
100249,"2026-08-22 14:18:23.169+00",0.0016724,15.752511,0.00257681,0.0001578,342.8561,344.9776,6722.0537,"spacetrack"
100249,"2026-08-23 22:19:27.866+00",0.0007227,15.75228,0.00109234,0.000133,343.08826,344.87634,6722.119,"spacetrack"
100249,"2026-08-24 12:02:45.986+00",0.0015868,15.753157,0.00244802,4.09e-05,343.45813,344.00797,6721.87,"spacetrack"
100249,"2026-08-25 21:35:19.511+00",0.0016029,15.75229,0.00246391,0.0001307,343.10104,344.8582,6722.1167,"spacetrack"
100249,"2026-08-26 02:09:45.952+00",0.0011107,15.752363,0.00169207,0.0001621,342.86908,345.04837,6722.0957,"spacetrack"
100249,"2026-08-27 13:13:48.189+00",0.0011743,15.752081,0.0017889,0.0002558,342.31967,345.75873,6722.1763,"spacetrack"
100249,"2026-08-28 12:05:59.22+00",0.001194,15.752608,0.00182373,3.98e-05,343.62158,344.15665,6722.026,"spacetrack"
100249,"2026-08-29 06:23:44.725+00",0.0019558,15.7525835,0.00303078,0.0001748,342.7211,345.07114,6722.033,"spacetrack"
100250,"2026-08-22 14:28:32.391+00",0.0015087,15.752662,0.00231876,9.93e-05,343.20627,344.54126,6722.0107,"spacetrack"
100250,"2026-08-23 20:58:06.597+00",0.00096153,15.752001,0.00145826,3.69e-05,343.8138,344.3099,6722.1987,"spacetrack"
100250,"2026-08-24 12:12:55.716+00",0.001115,15.752239,0.00169776,0.0001052,343.28693,344.70126,6722.131,"spacetrack"
100250,"2026-08-25 14:08:04.536+00",0.0013855,15.752854,0.00212628,0.0001877,342.55734,345.08078,6721.956,"spacetrack"
100250,"2026-08-26 13:00:17.042+00",0.0010696,15.752118,0.00162635,3.77e-05,343.7752,344.28204,6722.1655,"spacetrack"
100250,"2026-08-27 13:23:57.298+00",0.001526,15.752451,0.002344,2.82e-05,343.74417,344.1233,6722.071,"spacetrack"
100250,"2026-08-28 18:22:04.593+00",0.00099709,15.753467,0.00152301,6.73e-05,343.19247,344.09723,6721.7817,"spacetrack"
100250,"2026-08-29 01:59:28.154+00",0.0012385,15.752795,0.00189497,0.000176,342.65286,345.019,6721.973,"spacetrack"
100251,"2026-08-22 15:32:51.856+00",0.00052608,15.808498,0.0010197,0.000132,327.15088,328.9213,6706.173,"spacetrack"
100251,"2026-08-23 21:55:56.039+00",0.00063912,15.809056,0.00124556,0.0001909,326.5982,329.15854,6706.015,"spacetrack"
100251,"2026-08-24 20:43:15.181+00",0.0010584,15.808871,0.00208177,0.0002194,326.45935,329.40198,6706.068,"spacetrack"
100251,"2026-08-25 13:25:56.203+00",0.00075102,15.808241,0.00146202,0.0001244,327.27478,328.9433,6706.246,"spacetrack"
100251,"2026-08-26 12:13:14.56+00",0.0015891,15.80926,0.00317185,7.58e-05,327.3123,328.3289,6705.9575,"spacetrack"
100251,"2026-08-27 14:02:52.031+00",0.001382,15.809334,0.00274546,0.000113,327.042,328.55756,6705.937,"spacetrack"
100251,"2026-08-28 21:57:20.752+00",0.0015788,15.793416,0.00292475,0.0002152,330.86078,333.74896,6710.442,"spacetrack"
100251,"2026-08-29 22:19:12.226+00",-0.005103,15.755017,-0.00710677,0.0001261,342.35617,344.0513,6721.341,"spacetrack"
100252,"2026-08-22 15:14:03.557+00",0.00077916,15.808785,0.00152167,8.55e-05,327.3815,328.52823,6706.092,"spacetrack"
100252,"2026-08-23 23:08:17.239+00",0.00091797,15.808958,0.00180021,0.000122,327.08807,328.72437,6706.0435,"spacetrack"
100252,"2026-08-24 02:10:35.855+00",0.00047775,15.808554,0.00092511,0.0001242,327.18762,328.85345,6706.1577,"spacetrack"
100252,"2026-08-25 20:43:20.816+00",-0.0042205,15.792971,-0.00696996,0.0001031,331.73923,333.12296,6710.568,"spacetrack"
100252,"2026-08-26 22:37:06.664+00",-0.00095582,15.752848,-0.00140941,8.85e-05,343.22614,344.4159,6721.958,"spacetrack"
100252,"2026-08-27 23:00:47.893+00",0.00093342,15.752263,0.0014165,0.000118,343.19412,344.78055,6722.1245,"spacetrack"
100252,"2026-08-28 21:52:59.698+00",0.0015085,15.752613,0.00231806,0.0001741,342.71744,345.05804,6722.025,"spacetrack"
100252,"2026-08-29 22:16:39.752+00",0.00089759,15.752175,0.00136067,0.0001355,343.10135,344.92303,6722.1494,"spacetrack"
100253,"2026-08-22 15:19:52.654+00",0.0010146,15.751648,0.0015379,0.0001653,343.051,345.2734,6722.2993,"spacetrack"
100253,"2026-08-23 23:20:56.636+00",0.00082032,15.752322,0.00124248,0.0001201,343.16302,344.77765,6722.1074,"spacetrack"
100253,"2026-08-24 20:41:40.036+00",0.0011,15.752383,0.0016756,0.000186,342.70267,345.20328,6722.09,"spacetrack"
100253,"2026-08-25 13:27:56.872+00",0.0014006,15.752469,0.00214649,0.0001852,342.68387,345.1737,6722.066,"spacetrack"
100253,"2026-08-26 01:39:46.791+00",0.001188,15.752657,0.00181476,0.0001601,342.799,344.9514,6722.012,"spacetrack"
100253,"2026-08-27 18:49:44.075+00",0.0010797,15.752355,0.00164373,0.0001449,342.9871,344.93515,6722.098,"spacetrack"
100253,"2026-08-28 20:44:53.334+00",0.0016526,15.752478,0.00254495,8.65e-05,343.34467,344.50757,6722.063,"spacetrack"
100253,"2026-08-29 13:31:09.274+00",0.0011196,15.752027,0.00170325,0.0001567,343.00116,345.1079,6722.1914,"spacetrack"
100254,"2026-08-22 12:08:30.595+00",0.0015377,15.809174,0.0030641,0.000113,327.08734,328.6029,6705.982,"spacetrack"
100254,"2026-08-23 23:05:03.43+00",0.00090304,15.808317,0.00176502,9.39e-05,327.45755,328.71698,6706.224,"spacetrack"
100254,"2026-08-24 20:21:11.474+00",0.0014593,15.810551,0.00292127,0.0001576,326.39902,328.5126,6705.593,"spacetrack"
100254,"2026-08-25 20:40:23.908+00",0.0010778,15.782839,0.00188085,0.000116,334.524,336.0815,6713.44,"spacetrack"
100254,"2026-08-26 22:34:34.889+00",0.00062691,15.752229,0.00094553,0.0001332,343.10175,344.89252,6722.1343,"spacetrack"
100254,"2026-08-27 22:58:15.391+00",0.00099693,15.75231,0.00151502,0.0001146,343.20367,344.7444,6722.111,"spacetrack"
100254,"2026-08-28 21:50:27.21+00",0.001279,15.752509,0.00195595,0.0001315,343.03345,344.80133,6722.054,"spacetrack"
100254,"2026-08-29 22:14:07.373+00",0.00095505,15.752179,0.00144939,0.000138,343.08337,344.9387,6722.148,"spacetrack"
